CampaignMemberID,CampaignID,LeadID,Date
ID0000002595,ID0000000021,ID0000005850,2024-11-26
ID0000002596,ID0000000021,ID0000005851,2024-11-26
ID0000002597,ID0000000021,ID0000005852,2024-11-26
ID0000002598,ID0000000021,ID0000005853,2024-11-26
ID0000002599,ID0000000021,ID0000005854,2024-11-26
ID0000002600,ID0000000021,ID0000005855,2024-11-26
ID0000002601,ID0000000021,ID0000005856,2024-11-26
ID0000002602,ID0000000021,ID0000005857,2024-11-26
ID0000002603,ID0000000021,ID0000005858,2024-11-26
ID0000002604,ID0000000021,ID0000005859,2024-11-26
ID0000002605,ID0000000021,ID0000005860,2024-11-26
ID0000002606,ID0000000021,ID0000005861,2024-11-26
ID0000002607,ID0000000021,ID0000005862,2024-11-26
ID0000002608,ID0000000021,ID0000005863,2024-11-26
ID0000002609,ID0000000021,ID0000005864,2024-11-26
ID0000002610,ID0000000021,ID0000005865,2024-11-26
ID0000002611,ID0000000021,ID0000005866,2024-11-26
ID0000002612,ID0000000021,ID0000005867,2024-11-26
ID0000002613,ID0000000021,ID0000005868,2024-11-26
ID0000002614,ID0000000021,ID0000005869,2024-11-26
ID0000002615,ID0000000021,ID0000005870,2024-11-26
ID0000002616,ID0000000021,ID0000005871,2024-11-26
ID0000002617,ID0000000021,ID0000005872,2024-11-26
ID0000002618,ID0000000021,ID0000005873,2024-11-26
ID0000002619,ID0000000021,ID0000005874,2024-11-26
ID0000002620,ID0000000021,ID0000005875,2024-11-26
ID0000002621,ID0000000021,ID0000005876,2024-11-26
ID0000002622,ID0000000021,ID0000005877,2024-11-26
ID0000002623,ID0000000021,ID0000005878,2024-11-26
ID0000002624,ID0000000021,ID0000005879,2024-11-26
ID0000002625,ID0000000021,ID0000005880,2024-11-26
ID0000002626,ID0000000021,ID0000005881,2024-11-26
ID0000002627,ID0000000021,ID0000005882,2024-11-26
ID0000002628,ID0000000021,ID0000005883,2024-11-26
ID0000002629,ID0000000021,ID0000005884,2024-11-26
ID0000002630,ID0000000021,ID0000005885,2024-11-26
ID0000002631,ID0000000021,ID0000005886,2024-11-26
ID0000002632,ID0000000021,ID0000005887,2024-11-26
ID0000002633,ID0000000021,ID0000005888,2024-11-26
ID0000002634,ID0000000021,ID0000005889,2024-11-26
ID0000002635,ID0000000021,ID0000005890,2024-11-26
ID0000002636,ID0000000021,ID0000005891,2024-11-26
ID0000002637,ID0000000021,ID0000005892,2024-11-26
ID0000002638,ID0000000021,ID0000005893,2024-11-26
ID0000002639,ID0000000021,ID0000005894,2024-11-26
ID0000002640,ID0000000021,ID0000005895,2024-11-26
ID0000002641,ID0000000021,ID0000005896,2024-11-26
ID0000002642,ID0000000021,ID0000005897,2024-11-26
ID0000002643,ID0000000021,ID0000005898,2024-11-26
ID0000002644,ID0000000021,ID0000005899,2024-11-26
ID0000002645,ID0000000021,ID0000005900,2024-11-26
ID0000002646,ID0000000021,ID0000005901,2024-11-26
ID0000002647,ID0000000021,ID0000005902,2024-11-26
ID0000002648,ID0000000021,ID0000005903,2024-11-26
ID0000002649,ID0000000021,ID0000005904,2024-11-26
ID0000002650,ID0000000021,ID0000005905,2024-11-26
ID0000002651,ID0000000021,ID0000005906,2024-11-26
ID0000002652,ID0000000021,ID0000005907,2024-11-26
ID0000002653,ID0000000021,ID0000005908,2024-11-26
ID0000002654,ID0000000021,ID0000005909,2024-11-26
ID0000002655,ID0000000021,ID0000005910,2024-11-26
ID0000002656,ID0000000021,ID0000005911,2024-11-26
ID0000002657,ID0000000021,ID0000005912,2024-11-26
ID0000002658,ID0000000021,ID0000005913,2024-11-26
ID0000002659,ID0000000021,ID0000005914,2024-11-26
ID0000002660,ID0000000021,ID0000005915,2024-11-26
ID0000002661,ID0000000021,ID0000005916,2024-11-26
ID0000002662,ID0000000021,ID0000005917,2024-11-26
ID0000002663,ID0000000021,ID0000005918,2024-11-26
ID0000002664,ID0000000021,ID0000005919,2024-11-26
ID0000002665,ID0000000021,ID0000005920,2024-11-26
ID0000002666,ID0000000021,ID0000005921,2024-11-26
ID0000002667,ID0000000021,ID0000005922,2024-11-26
ID0000002668,ID0000000021,ID0000005923,2024-11-26
ID0000002669,ID0000000021,ID0000005924,2024-11-26
ID0000002670,ID0000000021,ID0000005925,2024-11-26
ID0000002671,ID0000000021,ID0000005926,2024-11-26
ID0000002672,ID0000000021,ID0000005927,2024-11-26
ID0000002673,ID0000000021,ID0000005928,2024-11-26
ID0000002674,ID0000000021,ID0000005929,2024-11-26
ID0000002675,ID0000000021,ID0000005930,2024-11-26
ID0000002676,ID0000000021,ID0000005931,2024-11-26
ID0000002677,ID0000000021,ID0000005932,2024-11-26
ID0000002678,ID0000000021,ID0000005933,2024-11-26
ID0000002679,ID0000000021,ID0000005934,2024-11-26
ID0000002680,ID0000000021,ID0000005935,2024-11-26
ID0000002681,ID0000000021,ID0000005936,2024-11-26
ID0000002682,ID0000000021,ID0000005937,2024-11-26
ID0000002683,ID0000000021,ID0000005938,2024-11-26
ID0000002684,ID0000000021,ID0000005939,2024-11-26
ID0000002685,ID0000000021,ID0000005940,2024-11-26
ID0000002686,ID0000000021,ID0000005941,2024-11-26
ID0000002687,ID0000000021,ID0000005942,2024-11-26
ID0000002688,ID0000000021,ID0000005943,2024-11-26
ID0000002689,ID0000000021,ID0000005944,2024-11-26
ID0000002690,ID0000000021,ID0000005945,2024-11-26
ID0000002691,ID0000000021,ID0000005946,2024-11-26
ID0000002692,ID0000000021,ID0000005947,2024-11-26
ID0000002693,ID0000000021,ID0000005948,2024-11-26
ID0000002694,ID0000000021,ID0000005949,2024-11-26
ID0000002695,ID0000000022,ID0000006227,2025-01-02
ID0000002696,ID0000000022,ID0000006228,2025-01-02
ID0000002697,ID0000000022,ID0000006229,2025-01-02
ID0000002698,ID0000000022,ID0000006230,2025-01-02
ID0000002699,ID0000000022,ID0000006231,2025-01-02
ID0000002700,ID0000000022,ID0000006232,2025-01-02
ID0000002701,ID0000000022,ID0000006233,2025-01-02
ID0000002702,ID0000000022,ID0000006234,2025-01-02
ID0000002703,ID0000000022,ID0000006235,2025-01-02
ID0000002704,ID0000000022,ID0000006236,2025-01-02
ID0000002705,ID0000000022,ID0000006237,2025-01-02
ID0000002706,ID0000000022,ID0000006238,2025-01-02
ID0000002707,ID0000000022,ID0000006239,2025-01-02
ID0000002708,ID0000000022,ID0000006240,2025-01-02
ID0000002709,ID0000000022,ID0000006241,2025-01-02
ID0000002710,ID0000000022,ID0000006242,2025-01-02
ID0000002711,ID0000000022,ID0000006243,2025-01-02
ID0000002712,ID0000000022,ID0000006244,2025-01-02
ID0000002713,ID0000000022,ID0000006245,2025-01-02
ID0000002714,ID0000000022,ID0000006246,2025-01-02
ID0000002715,ID0000000022,ID0000006247,2025-01-02
ID0000002716,ID0000000022,ID0000006248,2025-01-02
ID0000002717,ID0000000022,ID0000006249,2025-01-02
ID0000002718,ID0000000022,ID0000006250,2025-01-02
ID0000002719,ID0000000022,ID0000006251,2025-01-02
ID0000002720,ID0000000022,ID0000006252,2025-01-02
ID0000002721,ID0000000023,ID0000006253,2025-01-02
ID0000002722,ID0000000023,ID0000006254,2025-01-02
ID0000002723,ID0000000023,ID0000006255,2025-01-02
ID0000002724,ID0000000023,ID0000006256,2025-01-02
ID0000002725,ID0000000023,ID0000006257,2025-01-02
ID0000002726,ID0000000023,ID0000006258,2025-01-02
ID0000002727,ID0000000023,ID0000006259,2025-01-02
ID0000002728,ID0000000023,ID0000006260,2025-01-02
ID0000002729,ID0000000023,ID0000006261,2025-01-02
ID0000002730,ID0000000023,ID0000006262,2025-01-02
ID0000002731,ID0000000023,ID0000006263,2025-01-02
ID0000002732,ID0000000023,ID0000006264,2025-01-02
ID0000002733,ID0000000023,ID0000006265,2025-01-02
ID0000002734,ID0000000023,ID0000006266,2025-01-02
ID0000002735,ID0000000023,ID0000006267,2025-01-02
ID0000002736,ID0000000023,ID0000006268,2025-01-02
ID0000002737,ID0000000023,ID0000006269,2025-01-02
ID0000002738,ID0000000023,ID0000006270,2025-01-02
ID0000002739,ID0000000023,ID0000006271,2025-01-02
ID0000002740,ID0000000023,ID0000006272,2025-01-02
ID0000002741,ID0000000023,ID0000006273,2025-01-02
ID0000002742,ID0000000023,ID0000006274,2025-01-02
ID0000002743,ID0000000023,ID0000006275,2025-01-02
ID0000002744,ID0000000023,ID0000006276,2025-01-02
ID0000002745,ID0000000023,ID0000006277,2025-01-02
ID0000002746,ID0000000023,ID0000006278,2025-01-02
ID0000002747,ID0000000023,ID0000006279,2025-01-02
ID0000002748,ID0000000023,ID0000006280,2025-01-02
ID0000002749,ID0000000023,ID0000006281,2025-01-02
ID0000002750,ID0000000023,ID0000006282,2025-01-02
ID0000002751,ID0000000023,ID0000006283,2025-01-02
ID0000002752,ID0000000023,ID0000006284,2025-01-02
ID0000002753,ID0000000023,ID0000006285,2025-01-02
ID0000002754,ID0000000023,ID0000006286,2025-01-02
ID0000002755,ID0000000023,ID0000006287,2025-01-02
ID0000002756,ID0000000023,ID0000006288,2025-01-02
ID0000002757,ID0000000023,ID0000006289,2025-01-02
ID0000002758,ID0000000023,ID0000006290,2025-01-02
ID0000002759,ID0000000023,ID0000006291,2025-01-02
ID0000002760,ID0000000023,ID0000006292,2025-01-02
ID0000002761,ID0000000023,ID0000006293,2025-01-02
ID0000002762,ID0000000023,ID0000006294,2025-01-02
ID0000002763,ID0000000023,ID0000006295,2025-01-02
ID0000002764,ID0000000023,ID0000006296,2025-01-02
ID0000002765,ID0000000023,ID0000006297,2025-01-02
ID0000002766,ID0000000023,ID0000006298,2025-01-02
ID0000002767,ID0000000023,ID0000006299,2025-01-02
ID0000002768,ID0000000023,ID0000006300,2025-01-02
ID0000002769,ID0000000023,ID0000006301,2025-01-02
ID0000002770,ID0000000023,ID0000006302,2025-01-02
ID0000002771,ID0000000023,ID0000006303,2025-01-02
ID0000002772,ID0000000023,ID0000006304,2025-01-02
ID0000002773,ID0000000023,ID0000006305,2025-01-02
ID0000002774,ID0000000023,ID0000006306,2025-01-02
ID0000002775,ID0000000023,ID0000006307,2025-01-02
ID0000002776,ID0000000023,ID0000006308,2025-01-02
ID0000002777,ID0000000023,ID0000006309,2025-01-02
ID0000002778,ID0000000023,ID0000006310,2025-01-02
ID0000002779,ID0000000023,ID0000006311,2025-01-02
ID0000002780,ID0000000023,ID0000006312,2025-01-02
ID0000002781,ID0000000023,ID0000006313,2025-01-02
ID0000002782,ID0000000023,ID0000006314,2025-01-02
ID0000002783,ID0000000023,ID0000006315,2025-01-02
ID0000002784,ID0000000023,ID0000006316,2025-01-02
ID0000002785,ID0000000023,ID0000006317,2025-01-02
ID0000002786,ID0000000023,ID0000006318,2025-01-02
ID0000002787,ID0000000023,ID0000006319,2025-01-02
ID0000002788,ID0000000023,ID0000006320,2025-01-02
ID0000002789,ID0000000023,ID0000006321,2025-01-02
ID0000002790,ID0000000023,ID0000006322,2025-01-02
ID0000002791,ID0000000023,ID0000006323,2025-01-02
ID0000002792,ID0000000023,ID0000006324,2025-01-02
ID0000002793,ID0000000023,ID0000006325,2025-01-02
ID0000002794,ID0000000023,ID0000006326,2025-01-02
ID0000002795,ID0000000023,ID0000006327,2025-01-02
ID0000002796,ID0000000023,ID0000006328,2025-01-02
ID0000002797,ID0000000023,ID0000006329,2025-01-02
ID0000002798,ID0000000023,ID0000006330,2025-01-02
ID0000002799,ID0000000023,ID0000006331,2025-01-02
ID0000002800,ID0000000023,ID0000006332,2025-01-02
ID0000002801,ID0000000023,ID0000006333,2025-01-02
ID0000002802,ID0000000023,ID0000006334,2025-01-02
ID0000002803,ID0000000023,ID0000006335,2025-01-02
ID0000002804,ID0000000023,ID0000006336,2025-01-02
ID0000002805,ID0000000023,ID0000006337,2025-01-02
ID0000002806,ID0000000023,ID0000006338,2025-01-02
ID0000002807,ID0000000023,ID0000006339,2025-01-02
ID0000002808,ID0000000023,ID0000006340,2025-01-02
ID0000002809,ID0000000023,ID0000006341,2025-01-02
ID0000002810,ID0000000023,ID0000006342,2025-01-02
ID0000002811,ID0000000023,ID0000006343,2025-01-02
ID0000002812,ID0000000023,ID0000006344,2025-01-02
ID0000002813,ID0000000023,ID0000006345,2025-01-02
ID0000002814,ID0000000023,ID0000006346,2025-01-02
ID0000002815,ID0000000023,ID0000006347,2025-01-02
ID0000002816,ID0000000023,ID0000006348,2025-01-02
ID0000002817,ID0000000023,ID0000006349,2025-01-02
ID0000002818,ID0000000023,ID0000006350,2025-01-02
ID0000002819,ID0000000023,ID0000006351,2025-01-02
ID0000002820,ID0000000023,ID0000006352,2025-01-02
ID0000002821,ID0000000023,ID0000006353,2025-01-02
ID0000002822,ID0000000023,ID0000006354,2025-01-02
ID0000002823,ID0000000023,ID0000006355,2025-01-02
ID0000002824,ID0000000023,ID0000006356,2025-01-02
ID0000002825,ID0000000023,ID0000006357,2025-01-02
ID0000002826,ID0000000023,ID0000006358,2025-01-02
ID0000002827,ID0000000023,ID0000006359,2025-01-02
ID0000002828,ID0000000023,ID0000006360,2025-01-02
ID0000002829,ID0000000023,ID0000006361,2025-01-02
ID0000002830,ID0000000023,ID0000006362,2025-01-02
ID0000002831,ID0000000023,ID0000006363,2025-01-02
ID0000002832,ID0000000023,ID0000006364,2025-01-02
ID0000002833,ID0000000023,ID0000006365,2025-01-02
ID0000002834,ID0000000023,ID0000006366,2025-01-02
ID0000002835,ID0000000023,ID0000006367,2025-01-02
ID0000002836,ID0000000023,ID0000006368,2025-01-02
ID0000002837,ID0000000023,ID0000006369,2025-01-02
ID0000002838,ID0000000023,ID0000006370,2025-01-02
ID0000002839,ID0000000023,ID0000006371,2025-01-02
ID0000002840,ID0000000023,ID0000006372,2025-01-02
ID0000002841,ID0000000023,ID0000006373,2025-01-02
ID0000002842,ID0000000023,ID0000006374,2025-01-02
ID0000002843,ID0000000023,ID0000006375,2025-01-02
ID0000002844,ID0000000023,ID0000006376,2025-01-02
ID0000002845,ID0000000023,ID0000006377,2025-01-02
ID0000002846,ID0000000023,ID0000006378,2025-01-02
ID0000002847,ID0000000023,ID0000006379,2025-01-02
ID0000002848,ID0000000023,ID0000006380,2025-01-02
ID0000002849,ID0000000023,ID0000006381,2025-01-02
ID0000002850,ID0000000023,ID0000006382,2025-01-02
ID0000002851,ID0000000023,ID0000006383,2025-01-02
ID0000002852,ID0000000023,ID0000006384,2025-01-02
ID0000002853,ID0000000023,ID0000006385,2025-01-02
ID0000002854,ID0000000023,ID0000006386,2025-01-02
ID0000002855,ID0000000023,ID0000006387,2025-01-02
ID0000002856,ID0000000023,ID0000006388,2025-01-02
ID0000002857,ID0000000023,ID0000006389,2025-01-02
ID0000002858,ID0000000023,ID0000006390,2025-01-02
ID0000002859,ID0000000023,ID0000006391,2025-01-02
ID0000002860,ID0000000023,ID0000006392,2025-01-02
ID0000002861,ID0000000023,ID0000006393,2025-01-02
ID0000002862,ID0000000023,ID0000006394,2025-01-02
ID0000002863,ID0000000023,ID0000006395,2025-01-02
ID0000002864,ID0000000023,ID0000006396,2025-01-02
ID0000002865,ID0000000023,ID0000006397,2025-01-02
ID0000002866,ID0000000023,ID0000006398,2025-01-02
ID0000002867,ID0000000023,ID0000006399,2025-01-02
ID0000002868,ID0000000023,ID0000006400,2025-01-02
ID0000002869,ID0000000023,ID0000006401,2025-01-02
ID0000002870,ID0000000023,ID0000006402,2025-01-02
ID0000002871,ID0000000023,ID0000006403,2025-01-02
ID0000002872,ID0000000023,ID0000006404,2025-01-02
ID0000002873,ID0000000023,ID0000006405,2025-01-02
ID0000002874,ID0000000023,ID0000006406,2025-01-02
ID0000002875,ID0000000023,ID0000006407,2025-01-02
ID0000002876,ID0000000023,ID0000006408,2025-01-02
ID0000002877,ID0000000023,ID0000006409,2025-01-02
ID0000002878,ID0000000023,ID0000006410,2025-01-02
ID0000002879,ID0000000023,ID0000006411,2025-01-02
ID0000002880,ID0000000023,ID0000006412,2025-01-02
ID0000002881,ID0000000023,ID0000006413,2025-01-02
ID0000002882,ID0000000023,ID0000006414,2025-01-02
ID0000002883,ID0000000023,ID0000006415,2025-01-02
ID0000002884,ID0000000023,ID0000006416,2025-01-02
ID0000002885,ID0000000023,ID0000006417,2025-01-02
ID0000002886,ID0000000023,ID0000006418,2025-01-02
ID0000002887,ID0000000023,ID0000006419,2025-01-02
ID0000002888,ID0000000023,ID0000006420,2025-01-02
ID0000002889,ID0000000023,ID0000006421,2025-01-02
ID0000002890,ID0000000023,ID0000006422,2025-01-02
ID0000002891,ID0000000023,ID0000006423,2025-01-02
ID0000002892,ID0000000023,ID0000006424,2025-01-02
ID0000002893,ID0000000023,ID0000006425,2025-01-02
ID0000002894,ID0000000023,ID0000006426,2025-01-02
ID0000002895,ID0000000023,ID0000006427,2025-01-02
ID0000002896,ID0000000023,ID0000006428,2025-01-02
ID0000002897,ID0000000023,ID0000006429,2025-01-02
ID0000002898,ID0000000023,ID0000006430,2025-01-02
ID0000002899,ID0000000023,ID0000006431,2025-01-02
ID0000002900,ID0000000023,ID0000006432,2025-01-02
ID0000002901,ID0000000023,ID0000006433,2025-01-02
ID0000002902,ID0000000023,ID0000006434,2025-01-02
ID0000002903,ID0000000023,ID0000006435,2025-01-02
ID0000002904,ID0000000023,ID0000006436,2025-01-02
ID0000002905,ID0000000023,ID0000006437,2025-01-02
ID0000002906,ID0000000023,ID0000006438,2025-01-02
ID0000002907,ID0000000023,ID0000006439,2025-01-02
ID0000002908,ID0000000023,ID0000006440,2025-01-02
ID0000002909,ID0000000023,ID0000006441,2025-01-02
ID0000002910,ID0000000023,ID0000006442,2025-01-02
ID0000002911,ID0000000023,ID0000006443,2025-01-02
ID0000002912,ID0000000023,ID0000006444,2025-01-02
ID0000002913,ID0000000023,ID0000006445,2025-01-02
ID0000002914,ID0000000023,ID0000006446,2025-01-02
ID0000002915,ID0000000023,ID0000006447,2025-01-02
ID0000002916,ID0000000023,ID0000006448,2025-01-02
ID0000002917,ID0000000023,ID0000006449,2025-01-02
ID0000002918,ID0000000023,ID0000006450,2025-01-02
ID0000002919,ID0000000023,ID0000006451,2025-01-02
ID0000002920,ID0000000023,ID0000006452,2025-01-02
ID0000002921,ID0000000023,ID0000006453,2025-01-02
ID0000002922,ID0000000023,ID0000006454,2025-01-02
ID0000002923,ID0000000023,ID0000006455,2025-01-02
ID0000002924,ID0000000023,ID0000006456,2025-01-02
ID0000002925,ID0000000023,ID0000006457,2025-01-02
ID0000002926,ID0000000023,ID0000006458,2025-01-02
ID0000002927,ID0000000023,ID0000006459,2025-01-02
ID0000002928,ID0000000023,ID0000006460,2025-01-02
ID0000002929,ID0000000023,ID0000006461,2025-01-02
ID0000002930,ID0000000023,ID0000006462,2025-01-02
ID0000002931,ID0000000023,ID0000006463,2025-01-02
ID0000002932,ID0000000023,ID0000006464,2025-01-02
ID0000002933,ID0000000023,ID0000006465,2025-01-02
ID0000002934,ID0000000023,ID0000006466,2025-01-02
ID0000002935,ID0000000023,ID0000006467,2025-01-02
ID0000002936,ID0000000023,ID0000006468,2025-01-02
ID0000002937,ID0000000023,ID0000006469,2025-01-02
ID0000002938,ID0000000023,ID0000006470,2025-01-02
ID0000002939,ID0000000023,ID0000006471,2025-01-02
ID0000002940,ID0000000023,ID0000006472,2025-01-02
ID0000002941,ID0000000023,ID0000006473,2025-01-02
ID0000002942,ID0000000023,ID0000006474,2025-01-02
ID0000002943,ID0000000023,ID0000006475,2025-01-02
ID0000002944,ID0000000023,ID0000006476,2025-01-02
ID0000002945,ID0000000023,ID0000006477,2025-01-02
ID0000002946,ID0000000023,ID0000006478,2025-01-02
ID0000002947,ID0000000023,ID0000006479,2025-01-02
ID0000002948,ID0000000023,ID0000006480,2025-01-02
ID0000002949,ID0000000023,ID0000006481,2025-01-02
ID0000002950,ID0000000023,ID0000006482,2025-01-02
ID0000002951,ID0000000023,ID0000006483,2025-01-02
ID0000002952,ID0000000023,ID0000006484,2025-01-02
ID0000002953,ID0000000023,ID0000006485,2025-01-02
ID0000002954,ID0000000023,ID0000006486,2025-01-02
ID0000002955,ID0000000023,ID0000006487,2025-01-02
ID0000002956,ID0000000023,ID0000006488,2025-01-02
ID0000002957,ID0000000023,ID0000006489,2025-01-02
ID0000002958,ID0000000023,ID0000006490,2025-01-02
ID0000002959,ID0000000023,ID0000006491,2025-01-02
ID0000002960,ID0000000023,ID0000006492,2025-01-02
ID0000002961,ID0000000023,ID0000006493,2025-01-02
ID0000002962,ID0000000023,ID0000006494,2025-01-02
ID0000002963,ID0000000023,ID0000006495,2025-01-02
ID0000002964,ID0000000023,ID0000006496,2025-01-02
ID0000002965,ID0000000023,ID0000006497,2025-01-02
ID0000002966,ID0000000023,ID0000006498,2025-01-02
ID0000002967,ID0000000023,ID0000006499,2025-01-02
ID0000002968,ID0000000023,ID0000006500,2025-01-02
ID0000002969,ID0000000023,ID0000006501,2025-01-02
ID0000002970,ID0000000023,ID0000006502,2025-01-02
ID0000002971,ID0000000023,ID0000006503,2025-01-02
ID0000002972,ID0000000023,ID0000006504,2025-01-02
ID0000002973,ID0000000023,ID0000006505,2025-01-02
ID0000002974,ID0000000023,ID0000006506,2025-01-02
ID0000002975,ID0000000023,ID0000006507,2025-01-02
ID0000002976,ID0000000023,ID0000006508,2025-01-02
ID0000002977,ID0000000023,ID0000006509,2025-01-02
ID0000002978,ID0000000023,ID0000006510,2025-01-02
ID0000002979,ID0000000023,ID0000006511,2025-01-02
ID0000002980,ID0000000023,ID0000006512,2025-01-02
ID0000002981,ID0000000023,ID0000006513,2025-01-02
ID0000002982,ID0000000023,ID0000006514,2025-01-02
ID0000002983,ID0000000023,ID0000006515,2025-01-02
ID0000002984,ID0000000023,ID0000006516,2025-01-02
ID0000002985,ID0000000023,ID0000006517,2025-01-02
ID0000002986,ID0000000023,ID0000006518,2025-01-02
ID0000002987,ID0000000023,ID0000006519,2025-01-02
ID0000002988,ID0000000023,ID0000006520,2025-01-02
ID0000002989,ID0000000023,ID0000006521,2025-01-02
ID0000002990,ID0000000023,ID0000006522,2025-01-02
ID0000002991,ID0000000023,ID0000006523,2025-01-02
ID0000002992,ID0000000023,ID0000006524,2025-01-02
ID0000002993,ID0000000023,ID0000006525,2025-01-02
ID0000002994,ID0000000023,ID0000006526,2025-01-02
ID0000002995,ID0000000023,ID0000006527,2025-01-02
ID0000002996,ID0000000023,ID0000006528,2025-01-02
ID0000002997,ID0000000023,ID0000006529,2025-01-02
ID0000002998,ID0000000023,ID0000006530,2025-01-02
ID0000002999,ID0000000023,ID0000006531,2025-01-02
ID0000003000,ID0000000023,ID0000006532,2025-01-02
ID0000003001,ID0000000023,ID0000006533,2025-01-02
ID0000003002,ID0000000023,ID0000006534,2025-01-02
ID0000003003,ID0000000023,ID0000006535,2025-01-02
ID0000003004,ID0000000023,ID0000006536,2025-01-02
ID0000003005,ID0000000023,ID0000006537,2025-01-02
ID0000003006,ID0000000022,ID0000006554,2025-01-03
ID0000003007,ID0000000022,ID0000006555,2025-01-03
ID0000003008,ID0000000022,ID0000006556,2025-01-03
ID0000003009,ID0000000022,ID0000006557,2025-01-03
ID0000003010,ID0000000022,ID0000006558,2025-01-03
ID0000003011,ID0000000022,ID0000006559,2025-01-03
ID0000003012,ID0000000022,ID0000006560,2025-01-03
ID0000003013,ID0000000022,ID0000006561,2025-01-03
ID0000003014,ID0000000022,ID0000006562,2025-01-03
ID0000003015,ID0000000022,ID0000006563,2025-01-03
ID0000003016,ID0000000022,ID0000006564,2025-01-03
ID0000003017,ID0000000022,ID0000006565,2025-01-03
ID0000003018,ID0000000022,ID0000006566,2025-01-03
ID0000003019,ID0000000022,ID0000006567,2025-01-03
ID0000003020,ID0000000022,ID0000006568,2025-01-03
ID0000003021,ID0000000022,ID0000006569,2025-01-03
ID0000003022,ID0000000022,ID0000006570,2025-01-03
ID0000003023,ID0000000022,ID0000006571,2025-01-03
ID0000003024,ID0000000022,ID0000006572,2025-01-03
ID0000003025,ID0000000022,ID0000006573,2025-01-03
ID0000003026,ID0000000022,ID0000006574,2025-01-03
ID0000003027,ID0000000022,ID0000006575,2025-01-03
ID0000003028,ID0000000022,ID0000006576,2025-01-03
ID0000003029,ID0000000022,ID0000006577,2025-01-03
ID0000003030,ID0000000022,ID0000006578,2025-01-03
ID0000003031,ID0000000022,ID0000006579,2025-01-03
ID0000003032,ID0000000022,ID0000006580,2025-01-03
ID0000003033,ID0000000022,ID0000006581,2025-01-03
ID0000003034,ID0000000022,ID0000006582,2025-01-03
ID0000003035,ID0000000022,ID0000006583,2025-01-03
ID0000003036,ID0000000022,ID0000006584,2025-01-03
ID0000003037,ID0000000022,ID0000006585,2025-01-03
ID0000003038,ID0000000022,ID0000006586,2025-01-03
ID0000003039,ID0000000022,ID0000006587,2025-01-03
ID0000003040,ID0000000022,ID0000006588,2025-01-03
ID0000003041,ID0000000022,ID0000006589,2025-01-03
ID0000003042,ID0000000022,ID0000006590,2025-01-03
ID0000003043,ID0000000022,ID0000006591,2025-01-03
ID0000003044,ID0000000022,ID0000006592,2025-01-03
ID0000003045,ID0000000022,ID0000006593,2025-01-03
ID0000003046,ID0000000022,ID0000006594,2025-01-03
ID0000003047,ID0000000022,ID0000006595,2025-01-03
ID0000003048,ID0000000022,ID0000006596,2025-01-03
ID0000003049,ID0000000022,ID0000006602,2025-01-04
ID0000003050,ID0000000022,ID0000006603,2025-01-04
ID0000003051,ID0000000022,ID0000006604,2025-01-04
ID0000003052,ID0000000022,ID0000006605,2025-01-04
ID0000003053,ID0000000022,ID0000006606,2025-01-04
ID0000003054,ID0000000022,ID0000006607,2025-01-04
ID0000003055,ID0000000022,ID0000006613,2025-01-05
ID0000003056,ID0000000022,ID0000006614,2025-01-05
ID0000003057,ID0000000022,ID0000006615,2025-01-05
ID0000003058,ID0000000022,ID0000006616,2025-01-05
ID0000003059,ID0000000022,ID0000006617,2025-01-05
ID0000003060,ID0000000022,ID0000006618,2025-01-05
ID0000003061,ID0000000022,ID0000006638,2025-01-06
ID0000003062,ID0000000022,ID0000006639,2025-01-06
ID0000003063,ID0000000022,ID0000006640,2025-01-06
ID0000003064,ID0000000022,ID0000006641,2025-01-06
ID0000003065,ID0000000022,ID0000006642,2025-01-06
ID0000003066,ID0000000022,ID0000006643,2025-01-06
ID0000003067,ID0000000022,ID0000006644,2025-01-06
ID0000003068,ID0000000022,ID0000006645,2025-01-06
ID0000003069,ID0000000022,ID0000006646,2025-01-06
ID0000003070,ID0000000022,ID0000006647,2025-01-06
ID0000003071,ID0000000022,ID0000006648,2025-01-06
ID0000003072,ID0000000022,ID0000006649,2025-01-06
ID0000003073,ID0000000022,ID0000006650,2025-01-06
ID0000003074,ID0000000022,ID0000006651,2025-01-06
ID0000003075,ID0000000022,ID0000006664,2025-01-07
ID0000003076,ID0000000022,ID0000006665,2025-01-07
ID0000003077,ID0000000022,ID0000006666,2025-01-07
ID0000003078,ID0000000022,ID0000006667,2025-01-07
ID0000003079,ID0000000022,ID0000006668,2025-01-07
ID0000003080,ID0000000022,ID0000006669,2025-01-07
ID0000003081,ID0000000022,ID0000006670,2025-01-07
ID0000003082,ID0000000022,ID0000006671,2025-01-07
ID0000003083,ID0000000022,ID0000006672,2025-01-07
ID0000003084,ID0000000022,ID0000006673,2025-01-07
ID0000003085,ID0000000022,ID0000006674,2025-01-07
ID0000003086,ID0000000022,ID0000006675,2025-01-07
ID0000003087,ID0000000022,ID0000006676,2025-01-07
ID0000003088,ID0000000022,ID0000006677,2025-01-07
ID0000003089,ID0000000022,ID0000006678,2025-01-07
ID0000003090,ID0000000022,ID0000006679,2025-01-07
ID0000003091,ID0000000022,ID0000006680,2025-01-07
ID0000003092,ID0000000022,ID0000006681,2025-01-07
ID0000003093,ID0000000022,ID0000006682,2025-01-07
